Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
54147.7 2 0 0 0 0 0
54147.8 0 0 1 2 0 0
54147.9 0 0 0 1 0 0
54148.0 0 0 1 1 0 0
54148.1 0 2 0 2 0 0
54148.2 1 0 1 2 0 0
54148.3 1 1 1 1 0 0
54148.4 1 3 0 1 0 0
54148.5 1 0 2 1 0 0
54148.6 0 2 0 0 0 0
54148.7 0 0 2 0 0 0
54148.8 2 2 1 1 0 0
54148.9 0 1 0 0 0 0
54149.0 3 0 1 1 0 0
54149.1 0 1 2 1 0 0
54149.2 1 2 0 1 0 0
54149.3 1 0 1 1 0 0
54149.4 2 0 1 0 0 0
54149.5 0 0 1 0 0 0
54149.6 0 2 2 1 0 0
54149.7 1 0 0 0 0 0
54149.8 2 1 0 2 0 0
54149.9 0 2 1 1 0 0
54150.0 0 0 1 3 0 0
54150.1 3 2 1 1 0 0
54150.2 1 1 1 0 0 0
54150.3 0 4 3 0 0 0
54150.4 1 0 0 0 0 0
54150.5 1 1 0 1 0 0
54150.6 0 2 2 2 0 0
54150.7 1 2 1 2 0 0
54150.8 2 0 0 0 0 0
54150.9 0 1 0 1 0 0
54151.0 2 0 0 0 0 0
54151.1 1 0 1 1 0 0
54151.2 0 0 0 0 0 0
54151.3 1 3 1 2 0 0
54151.4 1 0 1 1 0 0
54151.5 0 0 0 0 0 0
54151.6 1 1 0 0 0 0
54151.7 0 0 1 0 0 0
54151.8 1 1 1 1 0 0
54151.9 1 1 1 0 0 0
54152.0 0 1 0 0 0 0
54152.1 0 1 1 1 0 0
54152.2 0 0 1 1 0 0
54152.3 1 0 0 0 0 0
54152.4 0 0 0 1 0 0
54152.5 1 2 1 0 0 0
54152.6 2 3 1 0 0 0
54152.7 0 1 2 1 0 0
54152.8 1 2 1 1 0 0
54152.9 1 0 3 0 0 0
54153.0 1 1 0 1 0 0
54153.1 0 0 0 0 0 0
54153.2 3 2 0 0 0 0
54153.3 0 1 0 2 0 0
54153.4 0 0 3 0 0 0
54153.5 0 3 1 2 0 0
54153.6 2 2 1 1 0 0
54153.7 1 0 2 2 0 0
54153.8 1 0 1 1 0 0
54153.9 2 0 0 1 0 0
54154.0 0 0 2 0 0 0
54154.1 0 1 0 0 0 0
54154.2 0 2 2 2 0 0
54154.3 0 1 2 3 0 0
54154.4 0 1 1 2 0 0
54154.5 1 0 1 3 0 0
54154.6 1 1 0 1 0 0
54154.7 0 1 3 1 0 0
54154.8 2 1 2 1 0 0
54154.9 0 2 1 1 0 0
54155.0 3 0 0 0 0 0
54155.1 1 0 1 0 0 0
54155.2 1 0 1 1 0 0
54155.3 2 0 0 1 0 0
54155.4 0 0 1 0 0 0
54155.5 0 2 1 0 0 0
54155.6 0 1 3 2 0 0
54155.7 1 0 0 2 0 0
54155.8 1 1 1 0 0 0
54155.9 1 0 2 0 0 0
54156.0 0 1 0 0 0 0
54156.1 0 0 1 1 0 0
54156.2 2 0 3 0 0 0
54156.3 1 0 1 0 0 0
54156.4 0 0 1 1 0 0
54156.5 0 0 2 1 0 0
54156.6 0 1 0 1 0 0
54156.7 1 1 1 2 0 0
54156.8 1 0 1 0 0 0
54156.9 1 2 2 1 0 0
54157.0 2 2 2 1 0 0
54157.1 1 0 0 1 0 0
54157.2 1 0 0 1 0 0
54157.3 0 1 1 0 0 0
54157.4 1 1 1 2 0 0
54157.5 0 0 1 0 0 0
54157.6 1 1 1 0 0 0
54157.7 2 0 0 2 0 0
54157.8 0 1 0 1 0 0
54157.9 1 2 2 2 0 0
54158.0 2 0 0 0 0 0
54158.1 1 0 1 1 0 0
54158.2 2 1 0 1 0 0
54158.3 1 1 2 0 0 0
54158.4 0 0 0 0 0 0
54158.5 1 0 2 1 0 0
54158.6 0 0 4 1 0 0
54158.7 1 1 2 0 0 0
54158.8 1 0 1 0 0 0
54158.9 0 1 2 1 0 0
54159.0 1 0 1 1 0 0
54159.1 1 0 3 1 0 0
54159.2 1 0 0 0 0 0
54159.3 2 0 2 1 0 0
54159.4 0 0 0 1 0 0
54159.5 1 2 0 0 0 0
54159.6 0 1 0 0 0 0
54159.7 0 2 1 0 0 0
54159.8 2 0 1 0 0 0
54159.9 4 0 3 0 0 0
54160.0 1 1 1 0 0 0
54160.1 1 0 0 1 0 0
54160.2 2 0 0 2 0 0
54160.3 2 2 1 0 0 0
54160.4 0 1 0 2 0 0
54160.5 2 1 0 0 0 0
54160.6 1 0 0 0 0 0
54160.7 0 0 0 2 0 0
54160.8 0 2 0 1 0 0
54160.9 1 0 3 1 0 0
54161.0 0 3 0 2 0 0
54161.1 0 0 1 1 0 0
54161.2 1 1 0 0 0 0
54161.3 1 1 0 0 0 0
54161.4 1 1 1 2 0 0
54161.5 0 3 0 1 0 0
54161.6 1 0 0 1 0 0
54161.7 2 2 2 0 0 0
54161.8 0 0 1 0 0 0
54161.9 0 1 0 1 0 0
54162.0 1 0 1 0 0 0
54162.1 3 1 0 0 0 0
54162.2 1 0 0 0 0 0
54162.3 2 1 1 1 0 0
54162.4 1 4 1 0 0 0
54162.5 3 0 2 2 0 0
54162.6 0 0 0 0 0 0
54162.7 2 0 0 1 0 0
54162.8 0 2 2 2 0 0
54162.9 0 0 0 2 0 0
54163.0 2 0 1 0 0 0
54163.1 2 1 0 1 0 0
54163.2 1 0 3 1 0 0
54163.3 0 2 0 2 0 0
54163.4 1 0 1 3 0 0
54163.5 0 0 2 0 0 0
54163.6 2 0 0 1 0 0
54163.7 1 0 0 2 0 0
54163.8 0 0 0 0 0 0
54163.9 1 0 1 0 0 0
54164.0 1 0 1 0 0 0
54164.1 2 1 0 1 0 0
54164.2 3 1 1 1 0 0
54164.3 2 2 1 1 0 0
54164.4 0 2 0 3 0 0
54164.5 0 0 2 0 0 0
54164.6 4 0 2 1 0 0
54164.7 0 1 0 1 0 0
54164.8 1 0 1 0 0 0
54164.9 0 0 2 0 0 0
54165.0 1 1 1 1 0 0
54165.1 0 0 3 0 0 0
54165.2 2 2 0 0 0 0
54165.3 1 1 2 0 0 0
54165.4 0 0 1 0 0 0
54165.5 0 1 0 0 0 0
54165.6 2 0 0 1 0 0
54165.7 0 1 1 1 0 0
54165.8 1 0 0 1 0 0
54165.9 0 1 0 2 0 0
54166.0 0 0 0 0 0 0
54166.1 1 0 2 1 0 0
54166.2 0 3 1 0 0 0
54166.3 1 0 0 2 0 0
54166.4 0 0 1 0 0 0
54166.5 3 1 0 1 0 0
54166.6 1 1 1 0 0 0
54166.7 1 2 1 0 0 0
54166.8 1 0 1 1 0 0
54166.9 1 0 0 0 0 0
54167.0 0 1 0 0 0 0
54167.1 0 0 0 1 0 0
54167.2 1 4 1 0 0 0
54167.3 1 3 1 1 0 0
54167.4 2 1 1 0 0 0
54167.5 2 0 0 0 0 0
54167.6 2 0 3 3 0 0
54167.7 0 2 1 2 0 0
54167.8 0 1 0 0 0 0
54167.9 0 0 1 0 0 0
54168.0 0 1 2 1 0 0
54168.1 3 0 1 2 0 0
54168.2 1 2 1 1 0 0
54168.3 2 1 0 1 0 0
54168.4 1 2 0 1 0 0
54168.5 1 2 1 2 0 0
54168.6 2 1 2 1 0 0
54168.7 0 0 2 2 0 0
54168.8 1 1 1 1 0 0
54168.9 0 0 0 0 0 0
54169.0 1 0 0 2 0 0
54169.1 1 0 1 1 0 0
54169.2 1 0 1 0 0 0
54169.3 0 2 0 0 0 0
54169.4 1 0 0 0 0 0
54169.5 2 0 1 0 0 0
54169.6 1 0 1 2 0 0
54169.7 0 1 0 1 0 0
54169.8 2 1 1 1 0 0
54169.9 0 1 1 1 0 0
54170.0 0 0 1 0 0 0
54170.1 1 1 1 0 0 0
54170.2 0 0 3 1 0 0
54170.3 0 2 0 0 0 0
54170.4 0 2 3 1 0 0
54170.5 1 1 2 1 0 0
54170.6 0 1 0 2 0 0
54170.7 1 0 0 2 0 0
54170.8 0 0 0 1 0 0
54170.9 1 1 1 2 0 0
54171.0 0 1 0 0 0 0
54171.1 2 0 1 2 0 0
54171.2 2 1 1 0 0 0
54171.3 3 1 2 1 0 0
54171.4 1 0 1 1 0 0
54171.5 1 2 2 0 0 0
54171.6 0 0 0 3 0 0
54171.7 2 0 0 0 0 0
54171.8 1 0 1 1 0 0
54171.9 1 0 3 1 0 0
54172.0 0 1 1 0 0 0
54172.1 1 0 0 1 0 0
54172.2 2 0 0 1 0 0
54172.3 0 0 1 0 0 0
54172.4 1 1 1 1 0 0
54172.5 1 0 0 0 0 0
54172.6 0 0 2 1 0 0
54172.7 0 0 0 0 0 0
54172.8 1 0 0 1 0 0
54172.9 0 1 0 1 0 0
54173.0 0 1 0 0 0 0
54173.1 0 1 1 1 0 0
54173.2 0 1 0 0 0 0
54173.3 0 0 0 3 0 0
54173.4 3 0 1 2 0 0
54173.5 0 1 0 0 0 0
54173.6 1 1 1 0 0 0
54173.7 0 1 0 1 0 0
54173.8 0 0 1 2 0 0
54173.9 2 0 1 2 0 0
54174.0 2 2 0 1 0 0
54174.1 2 0 1 1 0 0
54174.2 0 0 1 1 0 0
54174.3 0 1 0 0 0 0
54174.4 1 0 2 1 0 0
54174.5 0 1 1 1 0 0
54174.6 0 1 0 0 0 0
54174.7 0 0 0 0 0 0
54174.8 0 0 0 0 0 0
54174.9 2 0 1 2 0 0
54175.0 0 0 0 0 0 0
54175.1 1 3 0 2 0 0
54175.2 0 0 0 3 0 0
54175.3 1 1 1 0 0 0
54175.4 1 1 1 0 0 0
54175.5 1 1 2 1 0 0
54175.6 1 0 1 2 0 0
54175.7 1 1 1 1 0 0
54175.8 0 0 1 0 0 0
54175.9 0 0 2 1 0 0
54176.0 1 1 2 1 0 0
54176.1 0 2 1 0 0 0
54176.2 0 0 0 0 0 0
54176.3 2 2 2 1 0 0
54176.4 0 0 3 0 0 0
54176.5 2 0 2 3 0 0
54176.6 0 0 1 1 0 0
54176.7 0 1 0 0 0 0
54176.8 0 1 0 1 0 0
54176.9 0 1 0 1 0 0
54177.0 0 1 2 0 0 0
54177.1 1 3 0 1 0 0
54177.2 0 1 0 1 0 0
54177.3 1 1 3 1 0 0
54177.4 0 2 2 1 0 0
54177.5 1 0 0 1 0 0
54177.6 1 0 1 0 0 0
54177.7 1 1 0 3 0 0
54177.8 1 0 0 0 0 0
54177.9 2 1 1 1 0 0
54178.0 0 0 2 2 0 0
54178.1 0 0 1 2 0 0
54178.2 1 0 2 1 0 0
54178.3 1 0 1 0 0 0
54178.4 0 2 0 0 0 0
54178.5 1 0 0 1 0 0
54178.6 0 1 0 0 0 0
54178.7 0 0 0 0 0 0
54178.8 3 0 1 1 0 0
54178.9 0 0 0 2 0 0
54179.0 0 1 1 0 0 0
54179.1 1 1 1 0 0 0
54179.2 0 0 0 0 0 0
54179.3 1 1 0 0 0 0
54179.4 1 2 0 0 0 0
54179.5 3 0 2 0 0 0
54179.6 1 0 2 0 0 0
54179.7 0 1 1 0 0 0
54179.8 0 0 0 2 0 0
54179.9 0 0 0 0 0 0
54180.0 0 0 2 0 0 0
54180.1 0 1 1 1 0 0
54180.2 1 0 0 1 0 0
54180.3 0 0 0 3 0 0
54180.4 0 1 1 1 0 0
54180.5 0 1 1 1 0 0
54180.6 0 2 2 0 0 0
54180.7 1 0 0 1 0 0
54180.8 2 0 0 0 0 0
54180.9 1 1 0 0 0 0
54181.0 2 1 0 0 0 0
54181.1 1 0 1 1 0 0
54181.2 2 3 0 2 0 0
54181.3 1 1 0 0 0 0
54181.4 1 1 0 2 0 0
54181.5 1 3 2 2 0 0
54181.6 1 0 0 1 0 0
54181.7 2 0 2 1 0 0
54181.8 2 0 0 0 0 0
54181.9 1 0 0 1 0 0
54182.0 4 2 2 1 0 0
54182.1 0 0 0 0 0 0
54182.2 0 0 0 1 0 0
54182.3 0 0 0 0 0 0
54182.4 0 2 1 0 0 0
54182.5 1 0 1 2 0 0
54182.6 1 0 1 1 0 0
54182.7 0 1 1 0 0 0
54182.8 0 2 1 0 0 0
54182.9 0 0 1 1 0 0
54183.0 1 2 0 1 0 0
54183.1 0 1 0 1 0 0
54183.2 1 1 0 1 0 0
54183.3 1 0 1 1 0 0
54183.4 1 1 0 0 0 0
54183.5 1 0 0 0 0 0
54183.6 2 2 0 0 0 0
54183.7 1 0 1 1 0 0
54183.8 2 1 0 1 0 0
54183.9 0 2 1 0 0 0
54184.0 0 1 0 0 0 0
54184.1 0 0 1 0 0 0
54184.2 1 0 1 0 0 0
54184.3 1 0 1 3 0 0
54184.4 0 2 2 1 0 0
54184.5 2 1 0 2 0 0
54184.6 1 3 1 1 0 0
54184.7 1 0 1 0 0 0
54184.8 1 0 2 1 0 0
54184.9 0 2 1 1 0 0
54185.0 1 1 0 1 0 0
54185.1 0 1 0 1 0 0
54185.2 0 0 1 0 0 0
54185.3 1 1 0 1 0 0
54185.4 0 2 1 1 0 0
54185.5 0 2 0 1 0 0
54185.6 2 1 1 1 0 0
54185.7 2 0 4 1 0 0
54185.8 2 1 1 0 0 0
54185.9 0 1 0 1 0 0
54186.0 0 2 3 0 0 0
54186.1 0 1 0 1 0 0
54186.2 1 2 1 0 0 0
54186.3 0 0 2 0 0 0
54186.4 1 0 0 0 0 0
54186.5 1 0 0 0 0 0
54186.6 0 0 1 0 0 0
54186.7 0 0 1 0 0 0
54186.8 0 0 0 1 0 0
54186.9 0 0 1 1 0 0
54187.0 1 1 0 0 0 0
54187.1 1 0 1 3 0 0
54187.2 0 2 3 0 0 0
54187.3 1 2 0 0 0 0
54187.4 0 1 0 3 0 0
54187.5 0 0 0 1 0 0
54187.6 0 0 1 1 0 0
54187.7 0 1 0 0 0 0
54187.8 0 0 2 1 0 0
54187.9 0 0 0 0 0 0
54188.0 0 1 2 1 0 0
54188.1 0 0 0 2 0 0
54188.2 2 1 2 1 0 0
54188.3 2 2 2 0 0 0
54188.4 1 0 2 0 0 0
54188.5 1 0 2 1 0 0
54188.6 1 1 0 2 0 0
54188.7 2 0 1 0 0 0
54188.8 0 1 1 3 0 0
54188.9 0 0 0 0 0 0
54189.0 1 0 0 0 0 0
54189.1 0 0 1 0 0 0
54189.2 1 1 4 1 0 0
54189.3 0 1 1 1 0 0
54189.4 0 1 2 0 0 0
54189.5 1 2 2 0 0 0
54189.6 0 2 0 2 0 0
54189.7 1 0 1 1 0 0
54189.8 0 1 1 2 0 0
54189.9 3 1 0 3 0 0
54190.0 1 1 0 0 0 0
54190.1 0 0 1 1 0 0
54190.2 2 0 2 0 0 0
54190.3 0 1 1 0 0 0
54190.4 0 1 0 0 0 0
54190.5 0 0 2 2 0 0
54190.6 0 0 0 0 0 0
54190.7 0 1 0 0 0 0
54190.8 0 0 2 0 0 0
54190.9 1 1 0 1 0 0
54191.0 0 1 1 0 0 0
54191.1 0 2 0 0 0 0
54191.2 0 0 2 2 0 0
54191.3 1 1 0 0 0 0
54191.4 3 1 3 0 0 0
54191.5 0 2 2 0 0 0
54191.6 1 0 1 0 0 0
54191.7 0 0 0 1 0 0
54191.8 0 1 2 0 0 0
54191.9 0 0 0 1 0 0
54192.0 1 1 1 3 0 0
54192.1 2 0 1 0 0 0
54192.2 1 1 1 0 0 0
54192.3 0 2 1 0 0 0
54192.4 2 1 3 0 0 0
54192.5 1 0 1 2 0 0
54192.6 1 0 1 0 0 0
54192.7 0 1 1 0 0 0
54192.8 0 2 0 0 0 0
54192.9 0 2 1 1 0 0
54193.0 1 1 1 0 0 0
54193.1 0 1 1 1 0 0
54193.2 2 0 0 1 0 0
54193.3 0 2 1 1 0 0
54193.4 0 1 1 0 0 0
54193.5 0 3 1 0 0 0
54193.6 0 0 0 1 0 0
54193.7 0 1 0 1 0 0
54193.8 0 0 0 1 0 0
54193.9 0 1 1 0 0 0
54194.0 1 1 2 1 0 0
54194.1 0 0 1 0 0 0
54194.2 2 2 2 0 0 0
54194.3 2 2 0 2 0 0
54194.4 2 0 2 0 0 0
54194.5 2 0 1 2 0 0
54194.6 1 1 0 0 0 0
54194.7 0 0 0 0 0 0
54194.8 1 3 1 0 0 0
54194.9 0 1 2 0 0 0
54195.0 0 0 1 1 0 0
54195.1 1 0 1 1 0 0
54195.2 0 1 1 0 0 0
54195.3 2 0 0 1 0 0
54195.4 0 0 0 0 0 0
54195.5 2 0 2 0 0 0
54195.6 1 0 1 0 0 0
54195.7 1 1 1 1 0 0
54195.8 3 1 0 1 0 0
54195.9 0 1 1 0 0 0
54196.0 0 2 2 1 0 0
54196.1 1 0 0 1 0 0
54196.2 1 0 1 1 0 0
54196.3 0 0 1 1 0 0
54196.4 0 2 0 2 0 0
54196.5 2 0 3 1 0 0
54196.6 1 1 2 0 0 0
54196.7 1 1 1 2 0 0
54196.8 1 0 0 0 0 0
54196.9 0 0 1 1 0 0
54197.0 0 1 1 1 0 0
54197.1 0 1 1 0 0 0
54197.2 2 1 0 0 0 0
54197.3 1 1 1 0 0 0
54197.4 1 1 1 2 0 0
54197.5 1 1 2 0 0 0
54197.6 0 0 2 2 0 0
54197.7 2 1 0 0 0 0
54197.8 1 0 0 1 0 0
54197.9 0 3 2 4 0 0
54198.0 0 1 1 2 0 0
54198.1 1 1 1 0 0 0
54198.2 2 0 0 1 0 0
54198.3 0 0 0 0 0 0
54198.4 1 0 1 0 0 0
54198.5 2 0 0 0 0 0
54198.6 0 0 0 0 0 0
54198.7 0 0 0 2 0 0
54198.8 0 4 3 1 0 0
54198.9 2 1 2 0 0 0
54199.0 1 3 0 3 0 0
54199.1 0 0 1 0 0 0
54199.2 1 1 1 2 0 0
54199.3 1 2 1 0 0 0
54199.4 1 0 1 2 0 0
54199.5 1 2 1 0 0 0
54199.6 0 2 0 2 0 0
54199.7 0 1 1 0 0 0
54199.8 0 1 1 1 0 0
54199.9 0 2 2 2 0 0
54200.0 0 0 1 0 0 0
54200.1 0 2 1 1 0 0
54200.2 2 1 1 1 0 0
54200.3 1 2 4 2 0 0
54200.4 1 0 1 2 0 0
54200.5 1 2 0 0 0 0
54200.6 0 1 3 2 0 0
54200.7 2 2 0 1 0 0
54200.8 1 0 0 0 0 0
54200.9 0 2 2 1 0 0
54201.0 2 1 0 2 0 0
54201.1 2 3 0 1 0 0
54201.2 0 1 0 0 0 0
54201.3 0 2 2 0 0 0
54201.4 1 1 0 0 0 0
54201.5 3 2 1 0 0 0
54201.6 1 2 0 1 0 0
54201.7 1 0 0 0 0 0
54201.8 3 0 0 1 0 0
54201.9 1 0 0 0 0 0
54202.0 1 2 1 2 0 0
54202.1 1 1 2 0 0 0
54202.2 0 0 0 1 0 0
54202.3 1 0 2 0 0 0
54202.4 0 1 1 0 0 0
54202.5 0 2 2 1 0 0
54202.6 1 2 0 0 0 0
54202.7 0 2 2 0 0 0
54202.8 1 1 3 2 0 0
54202.9 1 1 1 1 0 0
54203.0 3 0 1 1 0 0
54203.1 1 0 1 3 0 0
54203.2 0 0 3 2 0 0
54203.3 1 1 3 3 0 0
54203.4 0 0 0 1 0 0
54203.5 1 2 0 2 0 0
54203.6 1 1 2 1 0 0
54203.7 0 0 0 1 0 0
54203.8 2 1 0 1 0 0
54203.9 1 0 0 2 0 0
54204.0 0 1 0 3 0 0
54204.1 2 1 0 1 0 0
54204.2 2 0 2 2 0 0
54204.3 2 0 3 0 0 0
54204.4 1 0 1 1 0 0
54204.5 1 1 1 1 0 0
54204.6 0 1 1 0 0 0
54204.7 2 3 0 1 0 0
54204.8 2 0 1 1 0 0
54204.9 1 2 1 0 0 0
54205.0 0 1 3 1 0 0
54205.1 2 0 1 1 0 0
54205.2 0 1 0 0 0 0
54205.3 0 2 0 1 0 0
54205.4 1 1 2 2 0 0
54205.5 0 0 0 0 0 0
54205.6 0 0 2 0 0 0
54205.7 1 0 1 0 0 0
54205.8 0 1 2 0 0 0
54205.9 0 3 1 2 0 0
54206.0 1 1 1 0 0 0
54206.1 1 1 2 2 0 0
54206.2 0 1 0 0 0 0
54206.3 1 0 0 1 0 0
54206.4 0 2 1 1 0 0
54206.5 0 1 1 2 0 0
54206.6 0 0 0 0 0 0
54206.7 0 0 2 0 0 0
54206.8 1 1 1 0 0 0
54206.9 1 0 1 1 0 0
54207.0 0 0 2 0 0 0
54207.1 3 0 2 1 0 0
54207.2 1 1 1 0 0 0
54207.3 0 2 1 1 0 0
54207.4 0 0 2 1 0 0
54207.5 0 1 0 0 0 0
54207.6 1 2 3 2 0 0
54207.7 0 0 0 0 0 0
54207.8 1 0 0 1 0 0
54207.9 0 1 2 0 0 0
54208.0 2 1 0 0 0 0
54208.1 2 0 1 0 0 0
54208.2 3 1 1 1 0 0
54208.3 1 0 2 0 0 0
54208.4 2 1 0 1 0 0
54208.5 1 1 1 2 0 0
54208.6 1 0 0 2 0 0
54208.7 0 1 1 3 0 0
54208.8 0 1 0 0 0 0
54208.9 0 0 0 1 0 0
54209.0 2 0 0 1 0 0
54209.1 1 2 1 0 0 0
54209.2 0 1 0 1 0 0
54209.3 3 2 3 1 0 0
54209.4 0 1 2 1 0 0
54209.5 2 0 2 2 0 0
54209.6 0 0 2 0 0 0
54209.7 1 0 0 0 0 0
54209.8 1 0 0 1 0 0
54209.9 2 0 0 0 0 0
54210.0 1 1 2 0 0 0
54210.1 0 1 0 2 0 0
54210.2 0 0 0 0 0 0
54210.3 0 1 0 1 0 0
54210.4 2 2 0 0 0 0
54210.5 3 2 2 2 0 0
54210.6 0 1 0 2 0 0
54210.7 0 1 0 0 0 0
54210.8 2 1 0 1 0 0
54210.9 0 2 1 1 0 0
54211.0 1 1 1 1 0 0
54211.1 1 1 1 0 0 0
54211.2 0 1 1 0 0 0
54211.3 1 2 0 1 0 0
54211.4 0 2 3 2 0 0
54211.5 1 1 0 0 0 0
54211.6 1 2 0 0 0 0
54211.7 3 2 0 4 0 0
54211.8 0 1 2 1 0 0
54211.9 1 0 0 1 0 0
54212.0 0 0 0 0 0 0
54212.1 0 1 0 1 0 0
54212.2 0 2 0 0 0 0
54212.3 0 0 1 2 0 0
54212.4 0 0 1 2 0 0
54212.5 0 0 0 0 0 0
54212.6 1 0 1 4 0 0
54212.7 1 2 1 0 0 0
54212.8 1 1 0 0 0 0
54212.9 0 1 0 1 0 0
54213.0 2 0 1 0 0 0
54213.1 0 2 2 1 0 0
54213.2 1 0 0 1 0 0
54213.3 2 2 1 3 0 0
54213.4 0 0 1 1 0 0
54213.5 0 0 0 1 0 0
54213.6 1 1 2 0 0 0
54213.7 1 0 1 0 0 0
54213.8 1 0 1 0 0 0
54213.9 1 1 1 0 0 0
54214.0 0 4 2 1 0 0
54214.1 1 0 1 1 0 0
54214.2 1 1 0 1 0 0
54214.3 1 1 0 0 0 0
54214.4 2 2 0 0 0 0
54214.5 1 0 0 0 0 0
54214.6 0 1 2 0 0 0
54214.7 0 1 1 2 0 0
54214.8 2 1 1 1 0 0
54214.9 0 0 2 0 0 0
54215.0 0 0 2 1 0 0
54215.1 2 2 1 1 0 0
54215.2 0 1 2 1 0 0
54215.3 1 3 2 0 0 0
54215.4 0 1 0 4 0 0
54215.5 1 2 0 0 0 0
54215.6 1 1 0 1 0 0
54215.7 0 0 0 0 0 0
54215.8 1 0 1 1 0 0
54215.9 0 1 2 0 0 0
54216.0 3 1 1 1 0 0
54216.1 2 0 1 0 0 0
54216.2 0 1 1 0 0 0
54216.3 0 1 0 1 0 0
54216.4 0 0 1 0 0 0
54216.5 2 0 1 0 0 0
54216.6 0 0 0 0 0 0
54216.7 1 1 0 0 0 0
54216.8 1 0 0 0 0 0
54216.9 3 2 0 0 0 0
54217.0 1 1 1 1 0 0
54217.1 0 1 2 1 0 0
54217.2 1 2 0 0 0 0
54217.3 0 2 1 1 0 0
54217.4 0 0 4 4 0 0
54217.5 2 2 1 0 0 0
54217.6 1 1 0 0 0 0
54217.7 3 1 0 3 0 0
54217.8 2 2 1 0 0 0
54217.9 2 2 3 3 0 0
54218.0 1 0 1 0 0 0
54218.1 1 0 1 2 0 0
54218.2 1 0 0 0 0 0
54218.3 3 0 0 0 0 0
54218.4 0 0 0 0 0 0
54218.5 1 1 0 0 0 0
54218.6 2 0 1 1 0 0
54218.7 0 3 3 2 0 0
54218.8 0 1 0 1 0 0
54218.9 0 1 0 1 0 0
54219.0 0 0 1 2 0 0
54219.1 0 0 2 3 0 0
54219.2 0 1 0 2 0 0
54219.3 1 1 2 0 0 0
54219.4 0 2 1 2 0 0
54219.5 0 1 1 1 0 0
54219.6 1 0 1 0 0 0
54219.7 1 0 0 1 0 0
54219.8 0 1 1 0 0 0
54219.9 0 3 1 2 0 0
54220.0 0 0 0 1 0 0
54220.1 0 1 2 2 0 0
54220.2 0 1 0 1 0 0
54220.3 0 0 0 0 0 0
54220.4 0 0 0 0 0 0
54220.5 2 1 0 0 0 0
54220.6 1 1 0 0 0 0
54220.7 0 1 1 1 0 0
54220.8 3 0 0 0 0 0
54220.9 1 1 1 1 0 0
54221.0 0 3 2 1 0 0
54221.1 1 2 3 0 0 0
54221.2 0 3 0 1 0 0
54221.3 1 2 0 0 0 0
54221.4 2 0 0 2 0 0
54221.5 0 0 0 1 0 0
54221.6 0 1 1 1 0 0
54221.7 0 0 0 1 0 0
54221.8 1 0 1 0 0 0
54221.9 1 1 0 1 0 0
54222.0 1 0 0 0 0 0
54222.1 0 0 1 0 0 0
54222.2 2 0 0 1 0 0
54222.3 0 1 1 0 0 0
54222.4 0 3 3 0 0 0
54222.5 1 1 3 2 0 0
54222.6 0 2 0 2 0 0
54222.7 0 0 2 2 0 0
54222.8 0 2 3 0 0 0
54222.9 3 1 1 0 0 0
54223.0 0 2 2 2 0 0
54223.1 2 1 0 4 0 0
54223.2 2 1 2 1 0 0
54223.3 3 2 1 0 0 0
54223.4 2 2 0 1 0 0
54223.5 0 1 0 0 0 0
54223.6 0 0 0 1 0 0
54223.7 1 0 1 2 0 0
54223.8 0 0 2 2 0 0
54223.9 1 0 0 0 0 0
54224.0 0 1 3 1 0 0
54224.1 1 0 2 0 0 0
54224.2 2 2 1 1 0 0
54224.3 1 1 1 3 0 0
54224.4 0 0 1 1 0 0
54224.5 0 0 1 1 0 0
54224.6 0 1 1 1 0 0
54224.7 1 0 0 0 0 0
54224.8 0 1 0 0 0 0
54224.9 2 0 3 3 0 0
54225.0 0 0 2 1 0 0
54225.1 0 1 0 0 0 0
54225.2 0 0 0 0 0 0
54225.3 1 1 0 1 0 0
54225.4 0 1 1 3 0 0
54225.5 0 1 1 1 0 0
54225.6 3 1 1 1 0 0
54225.7 1 3 0 1 0 0
54225.8 0 1 3 2 0 0
54225.9 1 3 2 0 0 0
54226.0 3 2 0 1 0 0
54226.1 2 2 2 0 0 0
54226.2 1 2 0 1 0 0
54226.3 0 1 0 2 0 0
54226.4 1 3 1 1 0 0
54226.5 0 1 2 1 0 0
54226.6 0 0 1 0 0 0
54226.7 1 1 0 1 0 0
54226.8 1 1 2 0 0 0
54226.9 0 1 1 0 0 0
54227.0 2 1 0 3 0 0
54227.1 0 0 0 1 0 0
54227.2 0 0 1 0 0 0
54227.3 0 0 0 0 0 0
54227.4 0 1 3 3 0 0
54227.5 1 1 0 2 0 0
54227.6 1 0 1 1 0 0
54227.7 0 1 3 2 0 0
54227.8 1 0 0 1 0 0
54227.9 1 0 0 1 0 0
54228.0 1 1 0 0 0 0
54228.1 1 0 1 2 0 0
54228.2 0 2 0 0 0 0
54228.3 2 0 2 0 0 0
54228.4 0 1 3 1 0 0
54228.5 1 1 1 2 0 0
54228.6 0 1 0 1 0 0
54228.7 0 0 0 2 0 0
54228.8 0 1 2 1 0 0
54228.9 0 1 0 0 0 0
54229.0 0 0 3 2 0 0
54229.1 3 0 0 1 0 0
54229.2 1 0 2 1 0 0
54229.3 0 1 2 0 0 0
54229.4 0 0 0 1 0 0
54229.5 1 1 1 0 0 0
54229.6 2 1 1 0 0 0
54229.7 0 2 0 1 0 0
